Date,Time,Transaction,Item,Dni,Ind,hms.Hodiny..hour,hms.Hodiny..minute,Mesiace,Roky,Polozky
2017-01-08,15:11:56,4403,Bread,Stvrtok,4,15,11,1,2017,PecivoNesl
2017-01-08,15:11:56,4403,Coffee,Stvrtok,4,15,11,1,2017,Napoje
2017-01-08,15:11:56,4403,Medialuna,Stvrtok,4,15,11,1,2017,Sladkosti
2017-01-08,15:11:56,4403,Hearty & Seasonal,Stvrtok,4,15,11,1,2017,OstatnePolozky
2017-01-08,15:11:56,4403,Bread,Stvrtok,4,15,11,1,2017,PecivoNesl
2017-01-08,15:21:04,4404,Tea,Stvrtok,4,15,21,1,2017,Napoje
2017-01-08,15:21:04,4404,Hot chocolate,Stvrtok,4,15,21,1,2017,Napoje
2017-01-08,15:28:34,4405,Afternoon with the baker,Stvrtok,4,15,28,1,2017,OstatnePolozky
2017-01-08,11:38:39,4371,Bread,Stvrtok,4,11,38,1,2017,PecivoNesl
2017-01-08,11:38:39,4371,Coffee,Stvrtok,4,11,38,1,2017,Napoje
2017-01-08,13:30:42,4389,Cookies,Stvrtok,4,13,30,1,2017,Sladkosti
2017-01-08,13:30:42,4389,Sandwich,Stvrtok,4,13,30,1,2017,PecivoNesl
2017-01-08,12:19:31,4376,NONE,Stvrtok,4,12,19,1,2017,OstatnePolozky
2017-01-08,11:38:39,4371,NONE,Stvrtok,4,11,38,1,2017,OstatnePolozky
2017-01-08,11:38:39,4371,Medialuna,Stvrtok,4,11,38,1,2017,Sladkosti
2017-01-08,12:00:54,4372,Tea,Stvrtok,4,12,0,1,2017,Napoje
2017-01-08,12:19:31,4376,Sandwich,Stvrtok,4,12,19,1,2017,PecivoNesl
2017-01-08,13:07:02,4384,Coffee,Stvrtok,4,13,7,1,2017,Napoje
2017-01-08,13:13:07,4385,Vegan mincepie,Stvrtok,4,13,13,1,2017,Sladkosti
2017-01-08,13:13:07,4385,Jammie Dodgers,Stvrtok,4,13,13,1,2017,OstatnePolozky
2017-01-08,12:00:54,4372,Muesli,Stvrtok,4,12,0,1,2017,Sladkosti
2017-01-08,12:00:54,4372,NONE,Stvrtok,4,12,0,1,2017,OstatnePolozky
2017-01-08,12:00:54,4372,Bread,Stvrtok,4,12,0,1,2017,PecivoNesl
2017-01-08,12:19:31,4376,Smoothies,Stvrtok,4,12,19,1,2017,Napoje
2017-01-08,12:55:40,4380,Bread,Stvrtok,4,12,55,1,2017,PecivoNesl
2017-01-08,12:56:26,4381,Bread,Stvrtok,4,12,56,1,2017,PecivoNesl
2017-01-08,13:23:39,4387,Tea,Stvrtok,4,13,23,1,2017,Napoje
2017-01-08,13:25:10,4388,Bread,Stvrtok,4,13,25,1,2017,PecivoNesl
2017-01-08,13:30:42,4389,Coffee,Stvrtok,4,13,30,1,2017,Napoje
2017-01-08,13:30:42,4389,Coffee,Stvrtok,4,13,30,1,2017,Napoje
2017-01-08,13:30:42,4389,Hot chocolate,Stvrtok,4,13,30,1,2017,Napoje
2017-01-08,13:30:42,4389,Hot chocolate,Stvrtok,4,13,30,1,2017,Napoje
2017-01-08,12:19:31,4376,Tea,Stvrtok,4,12,19,1,2017,Napoje
2017-01-08,12:59:04,4382,Coffee,Stvrtok,4,12,59,1,2017,Napoje
2017-01-08,12:59:04,4382,NONE,Stvrtok,4,12,59,1,2017,OstatnePolozky
2017-01-08,13:00:00,4383,Bread,Stvrtok,4,13,0,1,2017,PecivoNesl
2017-01-08,13:13:07,4385,Cake,Stvrtok,4,13,13,1,2017,Sladkosti
2017-01-08,13:13:07,4385,Tiffin,Stvrtok,4,13,13,1,2017,Sladkosti
2017-01-08,13:18:22,4386,Farm House,Stvrtok,4,13,18,1,2017,OstatnePolozky
2017-01-08,12:07:41,4374,Tiffin,Stvrtok,4,12,7,1,2017,Sladkosti
2017-01-08,12:07:41,4374,Bread,Stvrtok,4,12,7,1,2017,PecivoNesl
2017-01-08,12:16:42,4375,Coffee,Stvrtok,4,12,16,1,2017,Napoje
2017-01-08,12:30:06,4377,Tiffin,Stvrtok,4,12,30,1,2017,Sladkosti
2017-01-08,12:30:06,4377,Bread,Stvrtok,4,12,30,1,2017,PecivoNesl
2017-01-08,13:23:39,4387,The Nomad,Stvrtok,4,13,23,1,2017,OstatnePolozky
2017-01-08,12:07:41,4374,Hot chocolate,Stvrtok,4,12,7,1,2017,Napoje
2017-01-08,12:30:06,4377,Smoothies,Stvrtok,4,12,30,1,2017,Napoje
2017-01-08,12:30:06,4377,Coffee,Stvrtok,4,12,30,1,2017,Napoje
2017-01-08,12:46:16,4379,Coffee,Stvrtok,4,12,46,1,2017,Napoje
2017-01-08,12:46:16,4379,Sandwich,Stvrtok,4,12,46,1,2017,PecivoNesl
2017-01-08,12:02:40,4373,Scandinavian,Stvrtok,4,12,2,1,2017,PecivoNesl
2017-01-08,12:30:06,4377,Jammie Dodgers,Stvrtok,4,12,30,1,2017,OstatnePolozky
2017-01-08,12:30:06,4377,Sandwich,Stvrtok,4,12,30,1,2017,PecivoNesl
2017-01-08,12:31:42,4378,Coffee,Stvrtok,4,12,31,1,2017,Napoje
2017-01-08,12:31:42,4378,Bread,Stvrtok,4,12,31,1,2017,PecivoNesl
2017-01-08,12:46:16,4379,Coffee,Stvrtok,4,12,46,1,2017,Napoje
2017-01-08,12:46:16,4379,Sandwich,Stvrtok,4,12,46,1,2017,PecivoNesl
2017-01-08,12:07:41,4374,Coffee,Stvrtok,4,12,7,1,2017,Napoje
2017-01-09,13:17:37,4435,Sandwich,Piatok,5,13,17,1,2017,PecivoNesl
2017-01-09,13:17:37,4435,Coffee,Piatok,5,13,17,1,2017,Napoje
2017-01-09,13:17:37,4435,Scone,Piatok,5,13,17,1,2017,Sladkosti
2017-01-09,13:39:04,4436,Tea,Piatok,5,13,39,1,2017,Napoje
2017-01-09,13:39:04,4436,Toast,Piatok,5,13,39,1,2017,PecivoNesl
2017-01-09,13:40:31,4437,Coffee,Piatok,5,13,40,1,2017,Napoje
2017-01-09,13:40:31,4437,NONE,Piatok,5,13,40,1,2017,OstatnePolozky
2017-01-09,13:44:30,4438,Bread,Piatok,5,13,44,1,2017,PecivoNesl
2017-01-09,13:45:53,4439,Farm House,Piatok,5,13,45,1,2017,OstatnePolozky
2017-01-09,14:00:11,4440,Tea,Piatok,5,14,0,1,2017,Napoje
2017-01-09,14:00:11,4440,Jammie Dodgers,Piatok,5,14,0,1,2017,OstatnePolozky
2017-01-09,14:00:11,4440,Scone,Piatok,5,14,0,1,2017,Sladkosti
2017-01-09,14:30:11,4441,Coffee,Piatok,5,14,30,1,2017,Napoje
2017-01-09,14:30:11,4441,Scone,Piatok,5,14,30,1,2017,Sladkosti
2017-01-09,14:48:23,4442,The Nomad,Piatok,5,14,48,1,2017,OstatnePolozky
2017-01-09,14:48:23,4442,Cake,Piatok,5,14,48,1,2017,Sladkosti
2017-01-09,14:54:10,4444,Farm House,Piatok,5,14,54,1,2017,OstatnePolozky
2017-01-09,15:13:04,4445,Coffee,Piatok,5,15,13,1,2017,Napoje
2017-01-09,15:13:04,4445,Bread,Piatok,5,15,13,1,2017,PecivoNesl
2017-01-09,15:13:04,4445,Tea,Piatok,5,15,13,1,2017,Napoje
2017-01-09,15:57:35,4446,Bread,Piatok,5,15,57,1,2017,PecivoNesl
2017-01-09,15:57:35,4446,Tea,Piatok,5,15,57,1,2017,Napoje
2017-01-09,16:28:56,4447,Tea,Piatok,5,16,28,1,2017,Napoje
2017-01-09,16:28:56,4447,Cookies,Piatok,5,16,28,1,2017,Sladkosti
2017-01-09,11:55:19,4428,Coffee,Piatok,5,11,55,1,2017,Napoje
2017-01-09,11:59:32,4429,Farm House,Piatok,5,11,59,1,2017,OstatnePolozky
2017-01-09,12:38:55,4431,Coffee,Piatok,5,12,38,1,2017,Napoje
2017-01-09,12:39:06,4432,Coffee,Piatok,5,12,39,1,2017,Napoje
2017-01-09,12:57:18,4433,Coffee,Piatok,5,12,57,1,2017,Napoje
2017-01-09,12:57:18,4433,Tea,Piatok,5,12,57,1,2017,Napoje
2017-01-09,12:57:18,4433,NONE,Piatok,5,12,57,1,2017,OstatnePolozky
2017-01-09,12:57:18,4433,NONE,Piatok,5,12,57,1,2017,OstatnePolozky
2017-01-09,12:57:18,4433,Cake,Piatok,5,12,57,1,2017,Sladkosti
2017-01-09,13:00:30,4434,Coffee,Piatok,5,13,0,1,2017,Napoje
2017-01-09,14:52:01,4443,Coffee,Piatok,5,14,52,1,2017,Napoje
2017-01-09,14:52:01,4443,Coffee,Piatok,5,14,52,1,2017,Napoje
2017-01-09,14:52:01,4443,Medialuna,Piatok,5,14,52,1,2017,Sladkosti
2017-01-09,14:52:01,4443,Cake,Piatok,5,14,52,1,2017,Sladkosti
2017-01-09,14:54:10,4444,Jammie Dodgers,Piatok,5,14,54,1,2017,OstatnePolozky
2017-01-09,10:09:31,4417,Coffee,Piatok,5,10,9,1,2017,Napoje
2017-01-09,10:09:31,4417,Pastry,Piatok,5,10,9,1,2017,OstatnePolozky
2017-01-09,08:35:13,4406,Bread,Piatok,5,8,35,1,2017,PecivoNesl
2017-01-09,08:51:45,4407,Coffee,Piatok,5,8,51,1,2017,Napoje
2017-01-09,09:01:09,4408,Bread,Piatok,5,9,1,1,2017,PecivoNesl
2017-01-09,10:09:31,4417,Medialuna,Piatok,5,10,9,1,2017,Sladkosti
2017-01-09,10:58:33,4422,Bread,Piatok,5,10,58,1,2017,PecivoNesl
2017-01-09,11:00:24,4423,Coffee,Piatok,5,11,0,1,2017,Napoje
2017-01-09,11:00:24,4423,Tea,Piatok,5,11,0,1,2017,Napoje
2017-01-09,11:03:07,4424,Juice,Piatok,5,11,3,1,2017,Napoje
2017-01-09,11:03:07,4424,Pastry,Piatok,5,11,3,1,2017,OstatnePolozky
2017-01-09,11:03:07,4424,Medialuna,Piatok,5,11,3,1,2017,Sladkosti
2017-01-09,11:11:56,4425,Pastry,Piatok,5,11,11,1,2017,OstatnePolozky
2017-01-09,11:11:56,4425,Coffee,Piatok,5,11,11,1,2017,Napoje
2017-01-09,11:30:18,4426,Coffee,Piatok,5,11,30,1,2017,Napoje
2017-01-09,11:30:18,4426,Coffee,Piatok,5,11,30,1,2017,Napoje
2017-01-09,11:30:18,4426,Cookies,Piatok,5,11,30,1,2017,Sladkosti
2017-01-09,11:30:18,4426,Scone,Piatok,5,11,30,1,2017,Sladkosti
2017-01-09,11:36:45,4427,Tea,Piatok,5,11,36,1,2017,Napoje
2017-01-09,11:36:45,4427,Coffee,Piatok,5,11,36,1,2017,Napoje
2017-01-09,11:36:45,4427,NONE,Piatok,5,11,36,1,2017,OstatnePolozky
2017-01-09,11:59:32,4429,Farm House,Piatok,5,11,59,1,2017,OstatnePolozky
2017-01-09,12:02:45,4430,Medialuna,Piatok,5,12,2,1,2017,Sladkosti
2017-01-09,12:02:45,4430,Coke,Piatok,5,12,2,1,2017,Napoje
2017-01-09,12:02:45,4430,Juice,Piatok,5,12,2,1,2017,Napoje
2017-01-09,09:43:35,4413,Coffee,Piatok,5,9,43,1,2017,Napoje
2017-01-09,09:47:34,4414,NONE,Piatok,5,9,47,1,2017,OstatnePolozky
2017-01-09,09:47:34,4414,Bread,Piatok,5,9,47,1,2017,PecivoNesl
2017-01-09,10:04:20,4415,Coffee,Piatok,5,10,4,1,2017,Napoje
2017-01-09,10:04:20,4415,Toast,Piatok,5,10,4,1,2017,PecivoNesl
2017-01-09,10:04:20,4415,Cookies,Piatok,5,10,4,1,2017,Sladkosti
2017-01-09,10:04:20,4415,Coffee,Piatok,5,10,4,1,2017,Napoje
2017-01-09,10:07:47,4416,Bread,Piatok,5,10,7,1,2017,PecivoNesl
2017-01-09,10:09:31,4417,Coffee,Piatok,5,10,9,1,2017,Napoje
2017-01-09,09:41:42,4412,Coffee,Piatok,5,9,41,1,2017,Napoje
2017-01-09,09:01:36,4409,Bread,Piatok,5,9,1,1,2017,PecivoNesl
2017-01-09,09:18:34,4410,Tea,Piatok,5,9,18,1,2017,Napoje
2017-01-09,09:40:09,4411,Juice,Piatok,5,9,40,1,2017,Napoje
2017-01-09,09:40:09,4411,NONE,Piatok,5,9,40,1,2017,OstatnePolozky
2017-01-09,09:40:09,4411,Pastry,Piatok,5,9,40,1,2017,OstatnePolozky
2017-01-09,10:13:37,4418,Coffee,Piatok,5,10,13,1,2017,Napoje
2017-01-09,10:28:58,4421,Coffee,Piatok,5,10,28,1,2017,Napoje
2017-01-09,10:21:46,4420,Scone,Piatok,5,10,21,1,2017,Sladkosti
2017-01-09,10:28:58,4421,Muffin,Piatok,5,10,28,1,2017,Sladkosti
2017-01-09,10:28:58,4421,Coffee,Piatok,5,10,28,1,2017,Napoje
2017-01-09,10:13:37,4418,Coffee,Piatok,5,10,13,1,2017,Napoje
2017-01-09,10:21:46,4420,Bread,Piatok,5,10,21,1,2017,PecivoNesl
2017-01-09,10:13:37,4418,Muffin,Piatok,5,10,13,1,2017,Sladkosti
2017-01-09,10:18:51,4419,Coffee,Piatok,5,10,18,1,2017,Napoje
2017-01-10,08:38:53,4448,Bread,Sobota,6,8,38,1,2017,PecivoNesl
2017-01-10,09:02:15,4449,Coffee,Sobota,6,9,2,1,2017,Napoje
2017-01-10,09:40:10,4450,Bread,Sobota,6,9,40,1,2017,PecivoNesl
2017-01-10,09:44:32,4451,Farm House,Sobota,6,9,44,1,2017,OstatnePolozky
2017-01-10,09:44:32,4451,Coffee,Sobota,6,9,44,1,2017,Napoje
2017-01-10,09:53:51,4452,Farm House,Sobota,6,9,53,1,2017,OstatnePolozky
2017-01-10,09:57:32,4453,Tea,Sobota,6,9,57,1,2017,Napoje
2017-01-10,09:57:32,4453,Cookies,Sobota,6,9,57,1,2017,Sladkosti
2017-01-10,10:04:39,4454,Coffee,Sobota,6,10,4,1,2017,Napoje
2017-01-10,10:17:08,4455,Bread,Sobota,6,10,17,1,2017,PecivoNesl
2017-01-10,10:52:29,4456,Hot chocolate,Sobota,6,10,52,1,2017,Napoje
2017-01-10,10:52:29,4456,Pastry,Sobota,6,10,52,1,2017,OstatnePolozky
2017-01-10,10:52:29,4456,Bread,Sobota,6,10,52,1,2017,PecivoNesl
2017-01-10,10:58:34,4457,Coffee,Sobota,6,10,58,1,2017,Napoje
2017-01-10,10:58:34,4457,Cake,Sobota,6,10,58,1,2017,Sladkosti
2017-01-10,11:37:18,4458,Tea,Sobota,6,11,37,1,2017,Napoje
2017-01-10,11:40:58,4459,Bread,Sobota,6,11,40,1,2017,PecivoNesl
2017-01-10,11:51:29,4460,Bread,Sobota,6,11,51,1,2017,PecivoNesl
2017-01-10,11:56:59,4461,Coffee,Sobota,6,11,56,1,2017,Napoje
2017-01-10,11:56:59,4461,Scone,Sobota,6,11,56,1,2017,Sladkosti
2017-01-10,11:57:35,4462,Scone,Sobota,6,11,57,1,2017,Sladkosti
2017-01-10,13:03:09,4478,Coffee,Sobota,6,13,3,1,2017,Napoje
2017-01-10,13:03:09,4478,Bread,Sobota,6,13,3,1,2017,PecivoNesl
2017-01-10,13:19:39,4479,Tea,Sobota,6,13,19,1,2017,Napoje
2017-01-10,13:19:39,4479,Tea,Sobota,6,13,19,1,2017,Napoje
2017-01-10,13:19:39,4479,NONE,Sobota,6,13,19,1,2017,OstatnePolozky
2017-01-10,13:26:37,4480,Sandwich,Sobota,6,13,26,1,2017,PecivoNesl
2017-01-10,13:29:51,4481,NONE,Sobota,6,13,29,1,2017,OstatnePolozky
2017-01-10,13:30:56,4482,Coke,Sobota,6,13,30,1,2017,Napoje
2017-01-10,13:30:56,4482,NONE,Sobota,6,13,30,1,2017,OstatnePolozky
2017-01-10,13:35:12,4483,Jammie Dodgers,Sobota,6,13,35,1,2017,OstatnePolozky
2017-01-10,13:38:29,4484,Scone,Sobota,6,13,38,1,2017,Sladkosti
2017-01-10,13:38:29,4484,Muffin,Sobota,6,13,38,1,2017,Sladkosti
2017-01-10,16:29:16,4497,Bread,Sobota,6,16,29,1,2017,PecivoNesl
2017-01-10,16:31:22,4498,Bread,Sobota,6,16,31,1,2017,PecivoNesl
2017-01-10,16:32:05,4499,Bread,Sobota,6,16,32,1,2017,PecivoNesl
2017-01-10,13:38:29,4484,Pastry,Sobota,6,13,38,1,2017,OstatnePolozky
2017-01-10,13:38:29,4484,Frittata,Sobota,6,13,38,1,2017,OstatnePolozky
2017-01-10,13:44:03,4485,Cake,Sobota,6,13,44,1,2017,Sladkosti
2017-01-10,13:45:01,4486,Pastry,Sobota,6,13,45,1,2017,OstatnePolozky
2017-01-10,13:45:01,4486,Coffee,Sobota,6,13,45,1,2017,Napoje
2017-01-10,13:47:51,4487,Cake,Sobota,6,13,47,1,2017,Sladkosti
2017-01-10,13:47:51,4487,Cake,Sobota,6,13,47,1,2017,Sladkosti
2017-01-10,13:55:05,4488,NONE,Sobota,6,13,55,1,2017,OstatnePolozky
2017-01-10,14:07:16,4489,NONE,Sobota,6,14,7,1,2017,OstatnePolozky
2017-01-10,14:07:16,4489,Hearty & Seasonal,Sobota,6,14,7,1,2017,OstatnePolozky
2017-01-10,14:07:16,4489,Coffee,Sobota,6,14,7,1,2017,Napoje
2017-01-10,15:05:33,4493,Cake,Sobota,6,15,5,1,2017,Sladkosti
2017-01-10,15:31:37,4494,Coffee,Sobota,6,15,31,1,2017,Napoje
2017-01-10,15:54:09,4495,Coffee,Sobota,6,15,54,1,2017,Napoje
2017-01-10,15:56:56,4496,NONE,Sobota,6,15,56,1,2017,OstatnePolozky
2017-01-10,15:56:56,4496,Tea,Sobota,6,15,56,1,2017,Napoje
2017-01-10,14:07:16,4489,Tea,Sobota,6,14,7,1,2017,Napoje
2017-01-10,14:13:28,4490,Fudge,Sobota,6,14,13,1,2017,OstatnePolozky
2017-01-10,14:13:28,4490,Bread,Sobota,6,14,13,1,2017,PecivoNesl
2017-01-10,14:40:57,4491,Coffee,Sobota,6,14,40,1,2017,Napoje
2017-01-10,15:02:19,4492,Bread,Sobota,6,15,2,1,2017,PecivoNesl
2017-01-10,15:05:33,4493,Coffee,Sobota,6,15,5,1,2017,Napoje
2017-01-10,11:57:35,4462,Coffee,Sobota,6,11,57,1,2017,Napoje
2017-01-10,11:58:18,4463,Coffee,Sobota,6,11,58,1,2017,Napoje
2017-01-10,12:13:54,4464,Farm House,Sobota,6,12,13,1,2017,OstatnePolozky
2017-01-10,12:13:54,4464,Scandinavian,Sobota,6,12,13,1,2017,PecivoNesl
2017-01-10,12:13:54,4464,Coffee,Sobota,6,12,13,1,2017,Napoje
2017-01-10,12:13:54,4464,Toast,Sobota,6,12,13,1,2017,PecivoNesl
2017-01-10,12:13:54,4464,Cake,Sobota,6,12,13,1,2017,Sladkosti
2017-01-10,12:21:00,4465,NONE,Sobota,6,12,21,1,2017,OstatnePolozky
2017-01-10,12:21:00,4465,Coffee,Sobota,6,12,21,1,2017,Napoje
2017-01-10,12:21:00,4465,Bread,Sobota,6,12,21,1,2017,PecivoNesl
2017-01-10,12:23:48,4466,NONE,Sobota,6,12,23,1,2017,OstatnePolozky
2017-01-10,12:24:06,4467,NONE,Sobota,6,12,24,1,2017,OstatnePolozky
2017-01-10,12:30:51,4468,Coffee,Sobota,6,12,30,1,2017,Napoje
2017-01-10,12:30:51,4468,Farm House,Sobota,6,12,30,1,2017,OstatnePolozky
2017-01-10,12:33:25,4469,NONE,Sobota,6,12,33,1,2017,OstatnePolozky
2017-01-10,12:38:25,4470,NONE,Sobota,6,12,38,1,2017,OstatnePolozky
2017-01-10,12:39:26,4471,Sandwich,Sobota,6,12,39,1,2017,PecivoNesl
2017-01-10,12:39:26,4471,Tea,Sobota,6,12,39,1,2017,Napoje
2017-01-10,12:40:22,4472,Muffin,Sobota,6,12,40,1,2017,Sladkosti
2017-01-10,12:40:22,4472,NONE,Sobota,6,12,40,1,2017,OstatnePolozky
2017-01-10,12:40:57,4473,NONE,Sobota,6,12,40,1,2017,OstatnePolozky
2017-01-10,12:42:51,4474,NONE,Sobota,6,12,42,1,2017,OstatnePolozky
2017-01-10,12:44:54,4475,Sandwich,Sobota,6,12,44,1,2017,PecivoNesl
2017-01-10,12:44:54,4475,Coffee,Sobota,6,12,44,1,2017,Napoje
2017-01-10,12:44:54,4475,Scone,Sobota,6,12,44,1,2017,Sladkosti
2017-01-10,12:46:41,4476,Farm House,Sobota,6,12,46,1,2017,OstatnePolozky
2017-01-10,13:00:15,4477,Sandwich,Sobota,6,13,0,1,2017,PecivoNesl
2017-01-11,09:49:01,4506,Tea,Nedela,7,9,49,1,2017,Napoje
2017-01-11,09:49:01,4506,Sandwich,Nedela,7,9,49,1,2017,PecivoNesl
2017-01-11,09:56:06,4507,Coffee,Nedela,7,9,56,1,2017,Napoje
2017-01-11,10:27:12,4508,Medialuna,Nedela,7,10,27,1,2017,Sladkosti
2017-01-11,10:27:12,4508,NONE,Nedela,7,10,27,1,2017,OstatnePolozky
2017-01-11,10:27:12,4508,Coffee,Nedela,7,10,27,1,2017,Napoje
2017-01-11,10:27:12,4508,Farm House,Nedela,7,10,27,1,2017,OstatnePolozky
2017-01-11,10:40:30,4509,Coffee,Nedela,7,10,40,1,2017,Napoje
2017-01-11,10:40:30,4509,Muffin,Nedela,7,10,40,1,2017,Sladkosti
2017-01-11,10:41:40,4510,Hot chocolate,Nedela,7,10,41,1,2017,Napoje
2017-01-11,10:41:40,4510,Coffee,Nedela,7,10,41,1,2017,Napoje
2017-01-11,10:42:03,4511,Coffee,Nedela,7,10,42,1,2017,Napoje
2017-01-11,10:43:23,4512,Tea,Nedela,7,10,43,1,2017,Napoje
2017-01-11,10:43:23,4512,Toast,Nedela,7,10,43,1,2017,PecivoNesl
2017-01-11,10:43:23,4512,Tiffin,Nedela,7,10,43,1,2017,Sladkosti
2017-01-11,10:43:23,4512,Muffin,Nedela,7,10,43,1,2017,Sladkosti
2017-01-11,10:44:56,4513,Cookies,Nedela,7,10,44,1,2017,Sladkosti
2017-01-11,10:44:56,4513,Bread,Nedela,7,10,44,1,2017,PecivoNesl
2017-01-11,10:44:56,4513,Farm House,Nedela,7,10,44,1,2017,OstatnePolozky
2017-01-11,10:48:04,4514,Bread,Nedela,7,10,48,1,2017,PecivoNesl
2017-01-11,10:50:18,4515,Granola,Nedela,7,10,50,1,2017,OstatnePolozky
2017-01-11,10:52:36,4516,Scone,Nedela,7,10,52,1,2017,Sladkosti
2017-01-11,10:52:36,4516,Coffee,Nedela,7,10,52,1,2017,Napoje
2017-01-11,10:52:36,4516,Coffee,Nedela,7,10,52,1,2017,Napoje
2017-01-11,10:55:23,4517,Bread,Nedela,7,10,55,1,2017,PecivoNesl
2017-01-11,10:55:23,4517,NONE,Nedela,7,10,55,1,2017,OstatnePolozky
2017-01-11,11:02:23,4518,Coffee,Nedela,7,11,2,1,2017,Napoje
2017-01-11,11:02:23,4518,Medialuna,Nedela,7,11,2,1,2017,Sladkosti
2017-01-11,11:08:02,4519,Coffee,Nedela,7,11,8,1,2017,Napoje
2017-01-11,11:08:02,4519,Coffee,Nedela,7,11,8,1,2017,Napoje
2017-01-11,11:08:02,4519,Pastry,Nedela,7,11,8,1,2017,OstatnePolozky
2017-01-11,11:08:02,4519,Muffin,Nedela,7,11,8,1,2017,Sladkosti
2017-01-11,11:12:05,4520,Hot chocolate,Nedela,7,11,12,1,2017,Napoje
2017-01-11,11:12:05,4520,Coffee,Nedela,7,11,12,1,2017,Napoje
2017-01-11,11:23:39,4521,Bread,Nedela,7,11,23,1,2017,PecivoNesl
2017-01-11,11:25:56,4522,Bread,Nedela,7,11,25,1,2017,PecivoNesl
2017-01-11,11:30:00,4523,NONE,Nedela,7,11,30,1,2017,OstatnePolozky
2017-01-11,11:33:07,4524,Bread,Nedela,7,11,33,1,2017,PecivoNesl
2017-01-11,11:33:07,4524,Coffee,Nedela,7,11,33,1,2017,Napoje
2017-01-11,11:33:54,4525,Bread,Nedela,7,11,33,1,2017,PecivoNesl
2017-01-11,11:35:46,4526,NONE,Nedela,7,11,35,1,2017,OstatnePolozky
2017-01-11,12:12:23,4527,Coffee,Nedela,7,12,12,1,2017,Napoje
2017-01-11,12:12:23,4527,Hearty & Seasonal,Nedela,7,12,12,1,2017,OstatnePolozky
2017-01-11,12:13:55,4528,Bread,Nedela,7,12,13,1,2017,PecivoNesl
2017-01-11,12:31:13,4529,Coffee,Nedela,7,12,31,1,2017,Napoje
2017-01-11,12:31:13,4529,Coffee,Nedela,7,12,31,1,2017,Napoje
2017-01-11,12:31:13,4529,NONE,Nedela,7,12,31,1,2017,OstatnePolozky
2017-01-11,12:31:13,4529,Art Tray,Nedela,7,12,31,1,2017,Sladkosti
2017-01-11,12:31:13,4529,Sandwich,Nedela,7,12,31,1,2017,PecivoNesl
2017-01-11,12:31:13,4529,Bread,Nedela,7,12,31,1,2017,PecivoNesl
2017-01-11,13:06:54,4530,Bread,Nedela,7,13,6,1,2017,PecivoNesl
2017-01-11,13:06:54,4530,NONE,Nedela,7,13,6,1,2017,OstatnePolozky
2017-01-11,13:06:54,4530,Cake,Nedela,7,13,6,1,2017,Sladkosti
2017-01-11,13:32:00,4531,Muffin,Nedela,7,13,32,1,2017,Sladkosti
2017-01-11,13:32:00,4531,Alfajores,Nedela,7,13,32,1,2017,Sladkosti
2017-01-11,13:32:00,4531,Tiffin,Nedela,7,13,32,1,2017,Sladkosti
2017-01-11,13:32:00,4531,Tea,Nedela,7,13,32,1,2017,Napoje
2017-01-11,14:05:19,4532,Coffee,Nedela,7,14,5,1,2017,Napoje
2017-01-11,14:05:19,4532,NONE,Nedela,7,14,5,1,2017,OstatnePolozky
2017-01-11,14:09:21,4533,Scandinavian,Nedela,7,14,9,1,2017,PecivoNesl
2017-01-11,14:15:37,4534,Afternoon with the baker,Nedela,7,14,15,1,2017,OstatnePolozky
2017-01-11,14:15:37,4534,Cake,Nedela,7,14,15,1,2017,Sladkosti
2017-01-11,14:19:22,4535,Bread,Nedela,7,14,19,1,2017,PecivoNesl
2017-01-11,14:27:15,4536,Bread,Nedela,7,14,27,1,2017,PecivoNesl
2017-01-11,14:27:15,4536,Cake,Nedela,7,14,27,1,2017,Sladkosti
2017-01-11,14:27:15,4536,Coffee,Nedela,7,14,27,1,2017,Napoje
2017-01-11,14:27:15,4536,Tea,Nedela,7,14,27,1,2017,Napoje
2017-01-11,14:27:15,4536,Scandinavian,Nedela,7,14,27,1,2017,PecivoNesl
2017-01-11,14:27:39,4537,Scandinavian,Nedela,7,14,27,1,2017,PecivoNesl
2017-01-11,14:35:12,4538,NONE,Nedela,7,14,35,1,2017,OstatnePolozky
2017-01-11,14:39:59,4539,NONE,Nedela,7,14,39,1,2017,OstatnePolozky
2017-01-11,14:39:59,4539,NONE,Nedela,7,14,39,1,2017,OstatnePolozky
2017-01-11,14:39:59,4539,Coffee,Nedela,7,14,39,1,2017,Napoje
2017-01-11,09:38:55,4504,NONE,Nedela,7,9,38,1,2017,OstatnePolozky
2017-01-11,09:39:52,4505,Coffee,Nedela,7,9,39,1,2017,Napoje
2017-01-11,08:19:48,4500,Toast,Nedela,7,8,19,1,2017,PecivoNesl
2017-01-11,08:19:48,4500,Coffee,Nedela,7,8,19,1,2017,Napoje
2017-01-11,08:19:48,4500,Coffee,Nedela,7,8,19,1,2017,Napoje
2017-01-11,08:19:48,4500,Muffin,Nedela,7,8,19,1,2017,Sladkosti
2017-01-11,09:09:53,4501,Medialuna,Nedela,7,9,9,1,2017,Sladkosti
2017-01-11,09:09:53,4501,Medialuna,Nedela,7,9,9,1,2017,Sladkosti
2017-01-11,09:09:53,4501,Hot chocolate,Nedela,7,9,9,1,2017,Napoje
2017-01-11,09:09:53,4501,Coffee,Nedela,7,9,9,1,2017,Napoje
2017-01-11,09:16:36,4502,Bread,Nedela,7,9,16,1,2017,PecivoNesl
